"@xml:id"	"Map"	"Election / Signing Date"	"Election Type"	"Parliament"	"Province / Treaty #"	"Riding / Place of Negotiation "	"Place of Signing"	"Last Name"	"First Name"	"Middle Name (s)"	"Occupation"	"Party"	"Votes"	"Votes (%)"	"Elected"	"Treaty Signatories"	"Latitude / Longitude"	"Comments"
"HALD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HALDIMAND"		"SENN"	"Cecil"		"merchant"	"Progressive Conservative"	5844	54.14	1		"42.92826, -79.7882"	
"HALD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HALDIMAND"		"RANEY"	"Fraser"		"barrister"	"Liberal"	4255	39.42	0		"42.92826, -79.7882"	
"HALD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HALDIMAND"		"JONES"	"Ernest"		"restaurant owner"	"Co-operative Commonwealth Federation"	695	6.44	0		"42.92826, -79.7882"	
"HALT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HALTON"		"CLEAVER"			"lawyer"	"Liberal"	7344	46.26	1		"43.55844, -79.88981"	
"HALT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HALTON"		"NICHOLSON"	"Stanley"		"lumberman"	"Progressive Conservative"	6763	42.6	0		"43.55844, -79.88981"	
"HALT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HALTON"		"BROWNE"	"C."		"contractor"	"Co-operative Commonwealth Federation"	1770	11.15	0		"43.55844, -79.88981"	
"EHAM"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HAMILTON EAST"		"ROSS"	"Hambly"		"insurance broker"	"Liberal"	13176	37.54	1		"43.2532, -79.8246"	
"EHAM"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HAMILTON EAST"		"HUGHTON"	"Howard"		"married woman"	"Progressive Conservative"	11501	32.76	0		"43.2532, -79.8246"	
"EHAM"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HAMILTON EAST"		"AINDOW"			"union agent"	"Co-operative Commonwealth Federation"	8705	24.8	0		"43.2532, -79.8246"	
"EHAM"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HAMILTON EAST"		"DUNLOP"			"machine operator"	"Labour Progressive Party"	1480	4.22	0		"43.2532, -79.8246"	
"EHAM"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HAMILTON EAST"		"PARKER"			"electrician"	"Independent Labor"	241	0.69	0		"43.2532, -79.8246"	
"WHAM"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HAMILTON WEST"		"GIBSON"	"William"		"lawyer"	"Liberal"	11439	40.15	1		"43.2582, -79.87678"	
"WHAM"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HAMILTON WEST"		"NEW"	"William"		"professor"	"Progressive Conservative"	9260	32.5	0		"43.2582, -79.87678"	
"WHAM"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HAMILTON WEST"		"LEWIS"			"barrister"	"Co-operative Commonwealth Federation"	6728	23.62	0		"43.2582, -79.87678"	
"WHAM"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HAMILTON WEST"		"SNIDERMAN"			"physician"	"Labour Progressive Party"	1063	3.73	0		"43.2582, -79.87678"	
"SHAS"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HASTINGS SOUTH"		"STOKES"	"Henry"		"valuator"	"Progressive Conservative"	10546	48.61	1		"44.32188, -77.32452"	
"SHAS"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HASTINGS SOUTH"		"HAIG"	"Mclean"		"insurance broker"	"Liberal"	9420	43.42	0		"44.32188, -77.32452"	
"SHAS"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HASTINGS SOUTH"		"BEWS"	"Waldron"		"teacher"	"Co-operative Commonwealth Federation"	1731	7.98	0		"44.32188, -77.32452"	
"HAST"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HASTINGS-PETERBOROUGH"		"WHITE"	"Stanley"		"lawyer"	"Progressive Conservative"	6876	58.39	1		"44.68042, -77.69256"	
"HAST"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HASTINGS-PETERBOROUGH"		"FERGUSON"	"Scott"		"farmer"	"Liberal"	4226	35.89	0		"44.68042, -77.69256"	
"HAST"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HASTINGS-PETERBOROUGH"		"TURNER"	"Francis"		"teacher"	"Co-operative Commonwealth Federation"	673	5.72	0		"44.68042, -77.69256"	
"HIGH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HIGH PARK"		"MCMASTER"	"Alexander"		"lawyer"	"Progressive Conservative"	12992	43.33	1		"43.65315, -79.45921"	
"HIGH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HIGH PARK"		"CAMERON"	"John Patrick"		"barrister"	"Liberal"	11379	37.95	0		"43.65315, -79.45921"	
"HIGH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HIGH PARK"		"TEMPLE"	"Horace"		"agent"	"Co-operative Commonwealth Federation"	5612	18.72	0		"43.65315, -79.45921"	
"NHUR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HURON NORTH"		"CARDIFF"	"Elston"		"farmer"	"Progressive Conservative"	7083	54.73	1		"43.85036, -81.39221"	
"NHUR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HURON NORTH"		"NAIRN"	"Ross"		"active service"	"Liberal"	5273	40.74	0		"43.85036, -81.39221"	
"NHUR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HURON NORTH"		"MILLS"	"Francis"		"farmer"	"Co-operative Commonwealth Federation"	586	4.53	0		"43.85036, -81.39221"	
"HURO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HURON-PERTH"		"GOLDING"	"Henry"		"machinist"	"Liberal"	5645	50.55	1		"43.49081, -81.47735"	
"HURO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HURON-PERTH"		"PRYDE"			"memorial craftsman"	"Progressive Conservative"	5170	46.29	0		"43.49081, -81.47735"	
"HURO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"HURON-PERTH"		"CANN"	"Alexander"		"merchant"	"Co-operative Commonwealth Federation"	353	3.16	0		"43.49081, -81.47735"	
"KENO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KENORA-RAINY RIVER"		"BENIDICKSON"	"Moore"		"barrister"	"Liberal"	7309	40.52	1		"51.27566, -93.60351"	
"KENO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KENORA-RAINY RIVER"		"SHERRETT"	"Allan"		"editor"	"Progressive Conservative"	5260	29.16	0		"51.27566, -93.60351"	
"KENO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KENORA-RAINY RIVER"		"JAMES"	"Jackson"		"teacher"	"Co-operative Commonwealth Federation"	4762	26.4	0		"51.27566, -93.60351"	
"KENO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KENORA-RAINY RIVER"		"HILL"	"Tobias"		"labour organizer"	"Labour Progressive Party"	705	3.91	0		"51.27566, -93.60351"	
"KENT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KENT"		"DESMOND"	"Earl"		"farmer"	"Progressive Conservative"	12706	51.89	1		"42.28344, -82.27111"	
"KENT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KENT"		"COLBY"	"David"		"engineer"	"Liberal"	10490	42.84	0		"42.28344, -82.27111"	
"KENT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KENT"		"MCDIARMID"	"Robert"		"farmer"	"Co-operative Commonwealth Federation"	1291	5.27	0		"42.28344, -82.27111"	
"KING"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KINGSTON CITY"		"KIDD"	"Ashmore"		"manufacturer"	"Progressive Conservative"	9175	50.88	1		"44.23929, -76.50329"	
"KING"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KINGSTON CITY"		"PLAXTON"	"John"		"barrister"	"Liberal"	7588	42.08	0		"44.23929, -76.50329"	
"KING"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"KINGSTON CITY"		"LEONARD"	"George"		"chartered accountant"	"Co-operative Commonwealth Federation"	1271	7.05	0		"44.23929, -76.50329"	
"LAMB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LAMBTON WEST"		"MURPHY"	"Warner"		"farmer"	"Progressive Conservative"	8450	44.85	1		"42.73894, -82.2244"	
"LAMB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LAMBTON WEST"		"GRAY"	"Wilfred"		"barrister"	"Liberal"	7831	41.56	0		"42.73894, -82.2244"	
"LAMB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LAMBTON WEST"		"STIRRETT"	"H."		"merchant"	"Co-operative Commonwealth Federation"	2560	13.59	0		"42.73894, -82.2244"	
"LAMB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LAMBTON-KENT"		"HENDERSON"	"James"		"township clerk"	"Progressive Conservative"	7829	47.87	1		"42.73894, -82.2244"	
"LAMB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LAMBTON-KENT"		"MACKENZIE"	"Alexander"		"farmer"	"Liberal"	7615	46.56	0		"42.73894, -82.2244"	
"LAMB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LAMBTON-KENT"		"KAY"	"Wesley"		"stock keeper"	"Co-operative Commonwealth Federation"	911	5.57	0		"42.73894, -82.2244"	
"LANA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LANARK"		"BLAIR"	"Gourlay"		"physician"	"Progressive Conservative"	10350	60.33	1		"44.96081, -76.37148"	
"LANA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LANARK"		"SOPER"	"H."		"coal merchant"	"Liberal"	6053	35.28	0		"44.96081, -76.37148"	
"LANA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LANARK"		"HETANEN"	"A."		"teacher"	"Co-operative Commonwealth Federation"	753	4.39	0		"44.96081, -76.37148"	
"LEED"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LEEDS"		"WEBB"	"Robert"		"insurance agent"	"Progressive Conservative"	9714	51.44	1		"44.67451, -76.03088"	
"LEED"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LEEDS"		"FULFORD"	"Taylor"		"manufacturer"	"Liberal"	8263	43.76	0		"44.67451, -76.03088"	
"LEED"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LEEDS"		"GODFREY"	"Earl"		"retired airman"	"Co-operative Commonwealth Federation"	907	4.8	0		"44.67451, -76.03088"	
"LINC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LINCOLN"		"LOCKHART"	"J."		"merchant"	"Progressive Conservative"	15911	48.32	1		"43.12103, -79.48059"	
"LINC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LINCOLN"		"MCCORDICK"	"Frank"		"active service"	"Liberal"	10962	33.29	0		"43.12103, -79.48059"	
"LINC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LINCOLN"		"SCHROEDER"	"E."		"machine operator"	"Co-operative Commonwealth Federation"	4540	13.79	0		"43.12103, -79.48059"	
"LINC"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LINCOLN"		"DEALY"	"Wakefield"		"merchant"	"Labour Progressive Party"	1514	4.6	0		"43.12103, -79.48059"	
"LOND"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LONDON"		"MANROSS"	"A."		"manufacturer"	"Progressive Conservative"	16766	47.48	1		"42.98254, -81.26037"	
"LOND"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LONDON"		"JOHNSTON"	"Allan"		"merchant"	"Liberal"	13421	38.01	0		"42.98254, -81.26037"	
"LOND"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LONDON"		"HALL"	"Orlan"		"teacher"	"Co-operative Commonwealth Federation"	4901	13.88	0		"42.98254, -81.26037"	
"LOND"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"LONDON"		"MOULD"			"carpenter"	"Labour Progressive Party"	225	0.64	0		"42.98254, -81.26037"	
"EMID"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"MIDDLESEX EAST"		"WHITE"	"Oliver"		"farmer"	"Progressive Conservative"	8808	47.23	1		"43.04586, -81.21508"	
"EMID"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"MIDDLESEX EAST"		"ROSS"	"Graham"		"business agent"	"Liberal"	7442	39.91	0		"43.04586, -81.21508"	
"EMID"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"MIDDLESEX EAST"		"DICKIE"	"Elson"		"farmer"	"Co-operative Commonwealth Federation"	2398	12.86	0		"43.04586, -81.21508"	
"WMID"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"MIDDLESEX WEST"		"MCCUBBIN"			"farmer"	"Liberal"	6690	58.42	1		"42.86499, -81.59544"	
"WMID"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"MIDDLESEX WEST"		"PEDDEN"			"drover"	"Progressive Conservative"	4303	37.58	0		"42.86499, -81.59544"	
"WMID"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"MIDDLESEX WEST"		"COGHILL"			"farmer"	"Co-operative Commonwealth Federation"	458	4	0		"42.86499, -81.59544"	
"MUSK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"MUSKOKA-ONTARIO"		"MACDONNELL"	"MacKerras"		"barrister"	"Progressive Conservative"	8531	52.36	1		"45.53713, -79.67834"	
"MUSK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"MUSKOKA-ONTARIO"		"PANTER"	"Clifford"		"gentleman"	"Liberal"	7762	47.64	0		"45.53713, -79.67834"	
"NIPI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NIPISSING"		"GAUTHIER"			"hotel manager"	"Liberal"	17416	38.16	1		"46.36967, -79.48608"	
"NIPI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NIPISSING"		"LEVERT"	"Benonie"		"labour representative"	"Co-operative Commonwealth Federation"	11349	24.86	0		"46.36967, -79.48608"	
"NIPI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NIPISSING"		"GEMMELL"	"Stewart"		"merchant"	"Progressive Conservative"	10437	22.87	0		"46.36967, -79.48608"	
"NIPI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NIPISSING"		"CAMPEAU"			"engineer"	"Bloc populaire canadien"	3538	7.75	0		"46.36967, -79.48608"	
"NIPI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NIPISSING"		"SMITH"			"miner"	"Labour Progressive Party"	1525	3.34	0		"46.36967, -79.48608"	
"NIPI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NIPISSING"		"SHAW"	"Loudon"		"manufacturer"	"Social Credit Party of Canada"	1379	3.02	0		"46.36967, -79.48608"	
"NORF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NORFOLK"		"BARRETT"	"Butler"		"farmer"	"Progressive Conservative"	7505	47.49	1		"42.78733, -80.43914"	
"NORF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NORFOLK"		"HONEY"	"Erwin"		"farmer"	"Liberal"	6699	42.39	0		"42.78733, -80.43914"	
"NORF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NORFOLK"		"WALLACE"	"Alexander"		"farmer"	"Co-operative Commonwealth Federation"	1599	10.12	0		"42.78733, -80.43914"	
"NORT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NORTHUMBERLAND"		"DROPE"	"Earle"		"farmer"	"Progressive Conservative"	7996	50.82	1		"44.14871, -78.10455"	
"NORT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NORTHUMBERLAND"		"RUTHERFORD"	"Smith"		"farmer"	"Liberal"	7168	45.56	0		"44.14871, -78.10455"	
"NORT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"NORTHUMBERLAND"		"CALNAN"	"D."		"farmer"	"Co-operative Commonwealth Federation"	570	3.62	0		"44.14871, -78.10455"	
"ONTA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"ONTARIO"		"SINCLAIR"	"Edmund Newto"		"barrister"	"Liberal"	12079	46.22	1		"44.09251, -79.10018"	
"ONTA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"ONTARIO"		"MACBRIEN"	"Ross"		"active service"	"Progressive Conservative"	8996	34.42	0		"44.09251, -79.10018"	
"ONTA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"ONTARIO"		"MCTAVISH"	"Lorne"		"minister"	"Co-operative Commonwealth Federation"	4389	16.79	0		"44.09251, -79.10018"	
"ONTA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"ONTARIO"		"TURNER"	"James"		"machinist"	"Labour Progressive Party"	671	2.57	0		"44.09251, -79.10018"	
"EOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA EAST"		"RICHARD"			"barrister"	"Liberal"	15014	49.48	1		"45.44664, -75.65048"	
"EOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA EAST"		"PINARD"			"agent"	"Liberal"	6284	20.71	0		"45.44664, -75.65048"	
"EOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA EAST"		"SAINT-JACQUES"			"barrister"	"Progressive Conservative"	6013	19.82	0		"45.44664, -75.65048"	
"EOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA EAST"		"DUCHARME"			"active service"	"Co-operative Commonwealth Federation"	2188	7.21	0		"45.44664, -75.65048"	
"EOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA EAST"		"DUPONT"			"physician"	"Social Credit Party of Canada"	374	1.23	0		"45.44664, -75.65048"	
"EOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA EAST"		"CRONIER"			"merchant"	"Independent Progressive Conservative"	295	0.97	0		"45.44664, -75.65048"	
"EOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA EAST"		"FELLER"			"merchant"	"Independent"	176	0.58	0		"45.44664, -75.65048"	
"WOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA WEST"		"MCILRAITH"	"James"		"barrister"	"Liberal"	24458	46.54	1		"45.39845, -75.73699"	
"WOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA WEST"		"MACROSTIE"	"B."		"consulting engineer"	"Progressive Conservative"	21993	41.85	0		"45.39845, -75.73699"	
"WOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA WEST"		"MANN"	"B."		"teacher"	"Co-operative Commonwealth Federation"	4824	9.18	0		"45.39845, -75.73699"	
"WOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA WEST"		"BINDER"			"active service"	"Labour Progressive Party"	602	1.15	0		"45.39845, -75.73699"	
"WOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA WEST"		"MCCUAIG"	"L."		"active service"	"Social Credit Party of Canada"	495	0.94	0		"45.39845, -75.73699"	
"WOTT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OTTAWA WEST"		"CHECKLAND"	"Tom"		"journalist"	"Independent"	177	0.34	0		"45.39845, -75.73699"	
"OXFO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OXFORD"		"DANIEL"	"R."		"farmer"	"Progressive Conservative"	11916	48.89	1		"43.14904, -80.89507"	
"OXFO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OXFORD"		"RENNIE"	"Secord"		"gentleman"	"Liberal"	10149	41.64	0		"43.14904, -80.89507"	
"OXFO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"OXFORD"		"BURTON"			"farmer"	"Co-operative Commonwealth Federation"	2310	9.48	0		"43.14904, -80.89507"	
"PARK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PARKDALE"		"BRUCE"	"A."		"surgeon"	"Progressive Conservative"	11588	43.22	1		"43.64623, -79.44076"	
"PARK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PARKDALE"		"TRAVERS"			"printer"	"Liberal"	9981	37.23	0		"43.64623, -79.44076"	
"PARK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PARKDALE"		"BRAND"			"pressman"	"Co-operative Commonwealth Federation"	4188	15.62	0		"43.64623, -79.44076"	
"PARK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PARKDALE"		"FERGUSON"			"labour executive"	"Labour Progressive Party"	1053	3.93	0		"43.64623, -79.44076"	
"PARR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PARRY SOUND"		"MCDONALD"			"professional hockey player"	"Liberal"	5301	43.59	1		"45.55252, -79.6289"	
"PARR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PARRY SOUND"		"MCLEAN"	"Coulter"		"manager"	"Progressive Conservative"	4909	40.37	0		"45.55252, -79.6289"	
"PARR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PARRY SOUND"		"TAYLOR"	"Torrie"		"manager"	"Co-operative Commonwealth Federation"	1951	16.04	0		"45.55252, -79.6289"	
"PEEL"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PEEL"		"GRAYDON"			"barrister"	"Progressive Conservative"	10357	58.73	1		"43.70761, -79.76898"	
"PEEL"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PEEL"		"HARMER"	"George"		"farmer"	"Liberal"	5489	31.13	0		"43.70761, -79.76898"	
"PEEL"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PEEL"		"SMEATON"	"Craig"		"farmer"	"Co-operative Commonwealth Federation"	1788	10.14	0		"43.70761, -79.76898"	
"PERT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PERTH"		"BRADSHAW"	"James"		"farmer"	"Progressive Conservative"	10961	46.61	1		"43.60823, -80.92529"	
"PERT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PERTH"		"PARKER"			"farmer"	"Liberal"	10785	45.86	0		"43.60823, -80.92529"	
"PERT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PERTH"		"MCCULLY"	"Garfield"		"farmer"	"Co-operative Commonwealth Federation"	1772	7.53	0		"43.60823, -80.92529"	
"WPET"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Ontario"	"PETERBOROUGH WEST"		"FRASER"	"Knapman"		"gentleman"	"Progressive Conservative"	10949	50.59	1		"44.46143, -78.39849"	
